objectid,autonomia,carretera,causa,fechahora_ini,hacia,matricula,nivel,pk_final,pk_inicial,poblacion,provincia,ref_incidencia,sentido,tipo,tipolocalizacion,version_incidencia,x,xml_fragment,xml_id,xml_matched_element,xml_parent_child_pos,xml_parent_id,y,x1,y1,actualizado
6603899,GALICIA,AP-9,TRABAJOS DE MANTENIMIENTO,2020/07/21 08:27:00,,PO,VERDE,169.4,170.4,CENTEANS,PONTEVEDRA,PO007219135,DECRECIENTE DE LA KILOMETRICA,OBRAS,0,2,421300086,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>GALICIA</autonomia>
<provincia>PONTEVEDRA</provincia>
<matricula>PO</matricula>
<causa>TRABAJOS DE MANTENIMIENTO</causa>
<poblacion>CENTEANS</poblacion>
<fechahora_ini>2020-07-21 08:27</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>AP-9</carretera>
<pk_inicial> 170.4</pk_inicial>
<pk_final> 169.4</pk_final>
<sentido>DECRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>PO007219135</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>42.1300086</x>
<y>-8.6379402</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.471,incidencia,,,-86379402,-8.6379402,42.1300086,21/07/2020 13:03:27
6603900,GALICIA,N-120,TRABAJOS DE MANTENIMIENTO,2020/07/21 07:32:00,,PO,VERDE,640,637,COUTADA (A),PONTEVEDRA,PO007219055,AMBOS SENTIDOS,OBRAS,0,2,422032954,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>GALICIA</autonomia>
<provincia>PONTEVEDRA</provincia>
<matricula>PO</matricula>
<causa>TRABAJOS DE MANTENIMIENTO</causa>
<poblacion>COUTADA (A)</poblacion>
<fechahora_ini>2020-07-21 07:32</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>N-120</carretera>
<pk_inicial> 637.0</pk_inicial>
<pk_final> 640.0</pk_final>
<sentido>AMBOS SENTIDOS</sentido>
<hacia></hacia>
<ref_incidencia>PO007219055</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>42.2032954</x>
<y>-8.4470147</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.472,incidencia,,,-84470147,-8.4470147,42.2032954,21/07/2020 13:03:27
6603901,GALICIA,N-640,TRABAJOS DE MANTENIMIENTO,2020/07/21 08:01:00,,PO,VERDE,239.6,233,CURRAS,PONTEVEDRA,PO007218100,AMBOS SENTIDOS,OBRAS,0,2,42575148,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>GALICIA</autonomia>
<provincia>PONTEVEDRA</provincia>
<matricula>PO</matricula>
<causa>TRABAJOS DE MANTENIMIENTO</causa>
<poblacion>CURRAS</poblacion>
<fechahora_ini>2020-07-21 08:01</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>N-640</carretera>
<pk_inicial> 233.0</pk_inicial>
<pk_final> 239.6</pk_final>
<sentido>AMBOS SENTIDOS</sentido>
<hacia></hacia>
<ref_incidencia>PO007218100</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>42.575148</x>
<y>-8.7148621</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.473,incidencia,,,-87148621,-8.7148621,42.575148,21/07/2020 13:03:27
6603902,GALICIA,AP-9,OBRAS EN GENERAL,2020/07/10 12:07:00,,PO,VERDE,151,151,IGREXA (A),PONTEVEDRA,PO007109197,DECRECIENTE DE LA KILOMETRICA,OBRAS,0,2,422622563,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>GALICIA</autonomia>
<provincia>PONTEVEDRA</provincia>
<matricula>PO</matricula>
<causa>OBRAS EN GENERAL</causa>
<poblacion>IGREXA (A)</poblacion>
<fechahora_ini>2020-07-10 12:07</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>AP-9</carretera>
<pk_inicial> 151.0</pk_inicial>
<pk_final> 151.0</pk_final>
<sentido>DECRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>PO007109197</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>42.2622563</x>
<y>-8.6713709</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.474,incidencia,,,-86713709,-8.6713709,42.2622563,21/07/2020 13:03:27
6603903,GALICIA,N-550,TRABAJOS DE MANTENIMIENTO,2020/07/21 07:40:00,,PO,VERDE,100.8,84.4,INFESTA,PONTEVEDRA,PO007219064,AMBOS SENTIDOS,OBRAS,0,2,427252582,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>GALICIA</autonomia>
<provincia>PONTEVEDRA</provincia>
<matricula>PO</matricula>
<causa>TRABAJOS DE MANTENIMIENTO</causa>
<poblacion>INFESTA</poblacion>
<fechahora_ini>2020-07-21 07:40</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>N-550</carretera>
<pk_inicial>  84.4</pk_inicial>
<pk_final> 100.8</pk_final>
<sentido>AMBOS SENTIDOS</sentido>
<hacia></hacia>
<ref_incidencia>PO007219064</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>42.7252582</x>
<y>-8.651207</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.475,incidencia,,,-8651207,-8.651207,42.7252582,21/07/2020 13:03:27
6603904,GALICIA,N-550,TRABAJOS DE MANTENIMIENTO,2020/07/21 07:40:00,,PO,VERDE,96.6,84.4,INFESTA,PONTEVEDRA,PO007218069,AMBOS SENTIDOS,OBRAS,0,2,427252582,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>GALICIA</autonomia>
<provincia>PONTEVEDRA</provincia>
<matricula>PO</matricula>
<causa>TRABAJOS DE MANTENIMIENTO</causa>
<poblacion>INFESTA</poblacion>
<fechahora_ini>2020-07-21 07:40</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>N-550</carretera>
<pk_inicial>  84.4</pk_inicial>
<pk_final>  96.6</pk_final>
<sentido>AMBOS SENTIDOS</sentido>
<hacia></hacia>
<ref_incidencia>PO007218069</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>42.7252582</x>
<y>-8.651207</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.476,incidencia,,,-8651207,-8.651207,42.7252582,21/07/2020 13:03:27
6603905,GALICIA,N-120,TRABAJOS DE MANTENIMIENTO,2020/07/21 07:32:00,,PO,VERDE,620,616,PEREIRAS,PONTEVEDRA,PO007219054,AMBOS SENTIDOS,OBRAS,0,2,422261922,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>GALICIA</autonomia>
<provincia>PONTEVEDRA</provincia>
<matricula>PO</matricula>
<causa>TRABAJOS DE MANTENIMIENTO</causa>
<poblacion>PEREIRAS</poblacion>
<fechahora_ini>2020-07-21 07:32</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>N-120</carretera>
<pk_inicial> 616.0</pk_inicial>
<pk_final> 620.0</pk_final>
<sentido>AMBOS SENTIDOS</sentido>
<hacia></hacia>
<ref_incidencia>PO007219054</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>42.2261922</x>
<y>-8.2813904</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.477,incidencia,,,-82813904,-8.2813904,42.2261922,21/07/2020 13:03:27
6603906,GALICIA,EP-0101,OBRAS EN GENERAL,2020/07/21 10:37:00,,PO,VERDE,5,0,POSTEMIRON,PONTEVEDRA,PO007219196,CRECIENTE DE LA KILOMETRICA,OBRAS,0,2,4238092,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>GALICIA</autonomia>
<provincia>PONTEVEDRA</provincia>
<matricula>PO</matricula>
<causa>OBRAS EN GENERAL</causa>
<poblacion>POSTEMIRON</poblacion>
<fechahora_ini>2020-07-21 10:37</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>EP-0101</carretera>
<pk_inicial>   0.0</pk_inicial>
<pk_final>   5.0</pk_final>
<sentido>CRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>PO007219196</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>42.38092</x>
<y>-8.65474</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.478,incidencia,,,-865474,-8.65474,42.38092,21/07/2020 13:03:27
6603907,GALICIA,EP-0101,OBRAS EN GENERAL,2020/07/21 10:37:00,,PO,VERDE,0,5,POSTEMIRON,PONTEVEDRA,PO007218213,DECRECIENTE DE LA KILOMETRICA,OBRAS,0,2,4234585,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>GALICIA</autonomia>
<provincia>PONTEVEDRA</provincia>
<matricula>PO</matricula>
<causa>OBRAS EN GENERAL</causa>
<poblacion>POSTEMIRON</poblacion>
<fechahora_ini>2020-07-21 10:37</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>EP-0101</carretera>
<pk_inicial>   5.0</pk_inicial>
<pk_final>   0.0</pk_final>
<sentido>DECRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>PO007218213</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>42.34585</x>
<y>-8.64387</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.479,incidencia,,,-864387,-8.64387,42.34585,21/07/2020 13:03:27
6603908,GALICIA,PO-235,OBRAS EN GENERAL,2020/07/21 08:58:00,,PO,VERDE,11.9,17.2,PUMAR,PONTEVEDRA,PO007218170,DECRECIENTE DE LA KILOMETRICA,OBRAS,0,2,424218838,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>GALICIA</autonomia>
<provincia>PONTEVEDRA</provincia>
<matricula>PO</matricula>
<causa>OBRAS EN GENERAL</causa>
<poblacion>PUMAR</poblacion>
<fechahora_ini>2020-07-21 08:58</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>PO-235</carretera>
<pk_inicial>  17.2</pk_inicial>
<pk_final>  11.9</pk_final>
<sentido>DECRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>PO007218170</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>42.4218838</x>
<y>-8.3870397</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.480,incidencia,,,-83870397,-8.3870397,42.4218838,21/07/2020 13:03:27
6603909,GALICIA,AG-41,TRABAJOS DE MANTENIMIENTO,2020/07/21 07:21:00,,PO,VERDE,3,5,QUINTANS,PONTEVEDRA,PO007219046,DECRECIENTE DE LA KILOMETRICA,OBRAS,0,2,425052552,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>GALICIA</autonomia>
<provincia>PONTEVEDRA</provincia>
<matricula>PO</matricula>
<causa>TRABAJOS DE MANTENIMIENTO</causa>
<poblacion>QUINTANS</poblacion>
<fechahora_ini>2020-07-21 07:21</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>AG-41</carretera>
<pk_inicial>   5.0</pk_inicial>
<pk_final>   3.0</pk_final>
<sentido>DECRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>PO007219046</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>42.5052552</x>
<y>-8.7175948</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.481,incidencia,,,-87175948,-8.7175948,42.5052552,21/07/2020 13:03:27
6603910,GALICIA,AP-9,TRABAJOS DE MANTENIMIENTO,2020/07/21 08:03:00,,PO,VERDE,113,111.8,RIAL,PONTEVEDRA,PO007218105,CRECIENTE DE LA KILOMETRICA,OBRAS,0,2,425812103,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>GALICIA</autonomia>
<provincia>PONTEVEDRA</provincia>
<matricula>PO</matricula>
<causa>TRABAJOS DE MANTENIMIENTO</causa>
<poblacion>RIAL</poblacion>
<fechahora_ini>2020-07-21 08:03</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>AP-9</carretera>
<pk_inicial> 111.8</pk_inicial>
<pk_final> 113.0</pk_final>
<sentido>CRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>PO007218105</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>42.5812103</x>
<y>-8.6748491</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.482,incidencia,,,-86748491,-8.6748491,42.5812103,21/07/2020 13:03:27
6603911,GALICIA,N-640,TRABAJOS DE MANTENIMIENTO,2020/07/21 07:41:00,,PO,VERDE,239.6,238,ROILOIS E SANTA MARIÑA,PONTEVEDRA,PO007219065,AMBOS SENTIDOS,OBRAS,0,2,425768316,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>GALICIA</autonomia>
<provincia>PONTEVEDRA</provincia>
<matricula>PO</matricula>
<causa>TRABAJOS DE MANTENIMIENTO</causa>
<poblacion>ROILOIS E SANTA MARIÑA</poblacion>
<fechahora_ini>2020-07-21 07:41</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>N-640</carretera>
<pk_inicial> 238.0</pk_inicial>
<pk_final> 239.6</pk_final>
<sentido>AMBOS SENTIDOS</sentido>
<hacia></hacia>
<ref_incidencia>PO007219065</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>42.5768316</x>
<y>-8.7699903</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.483,incidencia,,,-87699903,-8.7699903,42.5768316,21/07/2020 13:03:27
6603912,GALICIA,VG-20,TRABAJOS DE MANTENIMIENTO,2020/07/21 07:32:00,,PO,VERDE,10,13.4,SAN CIBRAN,PONTEVEDRA,PO007218057,DECRECIENTE DE LA KILOMETRICA,OBRAS,0,2,4219078,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>GALICIA</autonomia>
<provincia>PONTEVEDRA</provincia>
<matricula>PO</matricula>
<causa>TRABAJOS DE MANTENIMIENTO</causa>
<poblacion>SAN CIBRAN</poblacion>
<fechahora_ini>2020-07-21 07:32</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>VG-20</carretera>
<pk_inicial>  13.4</pk_inicial>
<pk_final>  10.0</pk_final>
<sentido>DECRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>PO007218057</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>42.19078</x>
<y>-8.67102</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.484,incidencia,,,-867102,-8.67102,42.19078,21/07/2020 13:03:27
6603913,GALICIA,N-541,OBRAS EN GENERAL,2020/07/21 08:23:00,,PO,VERDE,54,57,SOUTELO,PONTEVEDRA,PO007219128,DECRECIENTE DE LA KILOMETRICA,OBRAS,0,2,425377,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>GALICIA</autonomia>
<provincia>PONTEVEDRA</provincia>
<matricula>PO</matricula>
<causa>OBRAS EN GENERAL</causa>
<poblacion>SOUTELO</poblacion>
<fechahora_ini>2020-07-21 08:23</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>N-541</carretera>
<pk_inicial>  57.0</pk_inicial>
<pk_final>  54.0</pk_final>
<sentido>DECRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>PO007219128</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>42.5377</x>
<y>-8.3194926</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.485,incidencia,,,-83194926,-8.3194926,42.5377,21/07/2020 13:03:27
6603914,GALICIA,N-541,OBRAS EN GENERAL,2020/07/21 08:23:00,,PO,VERDE,57,54,SOUTELO,PONTEVEDRA,PO007218139,CRECIENTE DE LA KILOMETRICA,OBRAS,0,2,425300055,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>GALICIA</autonomia>
<provincia>PONTEVEDRA</provincia>
<matricula>PO</matricula>
<causa>OBRAS EN GENERAL</causa>
<poblacion>SOUTELO</poblacion>
<fechahora_ini>2020-07-21 08:23</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>N-541</carretera>
<pk_inicial>  54.0</pk_inicial>
<pk_final>  57.0</pk_final>
<sentido>CRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>PO007218139</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>42.5300055</x>
<y>-8.292718</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.486,incidencia,,,-8292718,-8.292718,42.5300055,21/07/2020 13:03:27
6603915,GALICIA,PO-313,OBRAS EN GENERAL,2020/07/21 08:19:00,,PO,VERDE,1.4,1.7,VISTA ALEGRE,PONTEVEDRA,PO007218133,DECRECIENTE DE LA KILOMETRICA,OBRAS,0,2,423763442,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>GALICIA</autonomia>
<provincia>PONTEVEDRA</provincia>
<matricula>PO</matricula>
<causa>OBRAS EN GENERAL</causa>
<poblacion>VISTA ALEGRE</poblacion>
<fechahora_ini>2020-07-21 08:19</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>PO-313</carretera>
<pk_inicial>   1.7</pk_inicial>
<pk_final>   1.4</pk_final>
<sentido>DECRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>PO007218133</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>42.3763442</x>
<y>-8.6967362</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.487,incidencia,,,-86967362,-8.6967362,42.3763442,21/07/2020 13:03:27
6603916,CANTABRIA,A-67,TRABAJOS DE MANTENIMIENTO,2020/07/21 08:06:00,,S,VERDE,139.4,140.2,ALDUESO,CANTABRIA,OS007219108,DECRECIENTE DE LA KILOMETRICA,OBRAS,0,2,430329703,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>CANTABRIA</autonomia>
<provincia>CANTABRIA</provincia>
<matricula>S</matricula>
<causa>TRABAJOS DE MANTENIMIENTO</causa>
<poblacion>ALDUESO</poblacion>
<fechahora_ini>2020-07-21 08:06</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>A-67</carretera>
<pk_inicial> 140.2</pk_inicial>
<pk_final> 139.4</pk_final>
<sentido>DECRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>OS007219108</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>43.0329703</x>
<y>-4.0975233</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.488,incidencia,,,-40975233,-4.0975233,43.0329703,21/07/2020 13:03:27
6603917,CANTABRIA,A-8,TRABAJOS DE MANTENIMIENTO,2020/07/21 07:30:00,,S,VERDE,185,183,AMBROSERO,CANTABRIA,OS007219050,AMBOS SENTIDOS,OBRAS,0,2,434150156,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>CANTABRIA</autonomia>
<provincia>CANTABRIA</provincia>
<matricula>S</matricula>
<causa>TRABAJOS DE MANTENIMIENTO</causa>
<poblacion>AMBROSERO</poblacion>
<fechahora_ini>2020-07-21 07:30</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>A-8</carretera>
<pk_inicial> 183.0</pk_inicial>
<pk_final> 185.0</pk_final>
<sentido>AMBOS SENTIDOS</sentido>
<hacia></hacia>
<ref_incidencia>OS007219050</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>43.4150156</x>
<y>-3.546939</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.489,incidencia,,,-3546939,-3.546939,43.4150156,21/07/2020 13:03:27
6603918,CANTABRIA,A-67,TRABAJOS DE MANTENIMIENTO,2020/07/21 08:03:00,,S,VERDE,134.4,133.8,BOLMIR,CANTABRIA,OS007219097,CRECIENTE DE LA KILOMETRICA,OBRAS,0,2,429908868,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>CANTABRIA</autonomia>
<provincia>CANTABRIA</provincia>
<matricula>S</matricula>
<causa>TRABAJOS DE MANTENIMIENTO</causa>
<poblacion>BOLMIR</poblacion>
<fechahora_ini>2020-07-21 08:03</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>A-67</carretera>
<pk_inicial> 133.8</pk_inicial>
<pk_final> 134.4</pk_final>
<sentido>CRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>OS007219097</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>42.9908868</x>
<y>-4.1289472</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.490,incidencia,,,-41289472,-4.1289472,42.9908868,21/07/2020 13:03:27
6603919,CANTABRIA,CA-800,OBRAS EN GENERAL,2020/07/21 08:59:00,,S,VERDE,0,2,CARTES,CANTABRIA,OS007219158,DECRECIENTE DE LA KILOMETRICA,OBRAS,0,2,433296497,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>CANTABRIA</autonomia>
<provincia>CANTABRIA</provincia>
<matricula>S</matricula>
<causa>OBRAS EN GENERAL</causa>
<poblacion>CARTES</poblacion>
<fechahora_ini>2020-07-21 08:59</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>CA-800</carretera>
<pk_inicial>   2.0</pk_inicial>
<pk_final>   0.0</pk_final>
<sentido>DECRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>OS007219158</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>43.3296497</x>
<y>-4.0837998</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.491,incidencia,,,-40837998,-4.0837998,43.3296497,21/07/2020 13:03:27
6603920,CANTABRIA,CA-800,OBRAS EN GENERAL,2020/07/21 08:58:00,,S,VERDE,2,0,CARTES,CANTABRIA,OS007218171,CRECIENTE DE LA KILOMETRICA,OBRAS,0,2,4332386,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>CANTABRIA</autonomia>
<provincia>CANTABRIA</provincia>
<matricula>S</matricula>
<causa>OBRAS EN GENERAL</causa>
<poblacion>CARTES</poblacion>
<fechahora_ini>2020-07-21 08:58</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>CA-800</carretera>
<pk_inicial>   0.0</pk_inicial>
<pk_final>   2.0</pk_final>
<sentido>CRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>OS007218171</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>43.32386</x>
<y>-4.07159</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.492,incidencia,,,-407159,-4.07159,43.32386,21/07/2020 13:03:27
6603921,CANTABRIA,A-67,TRABAJOS DE MANTENIMIENTO,2020/07/21 09:00:00,,S,VERDE,124,124.6,FOMBELLIDA,CANTABRIA,OS007218173,DECRECIENTE DE LA KILOMETRICA,OBRAS,0,2,429317177,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>CANTABRIA</autonomia>
<provincia>CANTABRIA</provincia>
<matricula>S</matricula>
<causa>TRABAJOS DE MANTENIMIENTO</causa>
<poblacion>FOMBELLIDA</poblacion>
<fechahora_ini>2020-07-21 09:00</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>A-67</carretera>
<pk_inicial> 124.6</pk_inicial>
<pk_final> 124.0</pk_final>
<sentido>DECRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>OS007218173</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>42.9317177</x>
<y>-4.122189</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.493,incidencia,,,-4122189,-4.122189,42.9317177,21/07/2020 13:03:27
6603922,CANTABRIA,A-8,TRABAJOS DE MANTENIMIENTO,2020/07/21 08:40:00,,S,VERDE,238.2,235.7,HELGUERA,CANTABRIA,OS007219149,CRECIENTE DE LA KILOMETRICA,OBRAS,0,2,433506346,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>CANTABRIA</autonomia>
<provincia>CANTABRIA</provincia>
<matricula>S</matricula>
<causa>TRABAJOS DE MANTENIMIENTO</causa>
<poblacion>HELGUERA</poblacion>
<fechahora_ini>2020-07-21 08:40</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>A-8</carretera>
<pk_inicial> 235.7</pk_inicial>
<pk_final> 238.2</pk_final>
<sentido>CRECIENTE DE LA KILOMETRICA</sentido>
<hacia></hacia>
<ref_incidencia>OS007219149</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>43.3506346</x>
<y>-4.1096438</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.494,incidencia,,,-41096438,-4.1096438,43.3506346,21/07/2020 13:03:27
6603923,CANTABRIA,N-634,TRABAJOS DE MANTENIMIENTO,2020/07/21 07:54:00,,S,VERDE,158.2,158,NOCINA,CANTABRIA,OS007219072,AMBOS SENTIDOS,OBRAS,0,2,433856083,"﻿<?xml version=""1.0"" encoding=""UTF-16""?><incidencia>
<tipo>OBRAS</tipo>
<autonomia>CANTABRIA</autonomia>
<provincia>CANTABRIA</provincia>
<matricula>S</matricula>
<causa>TRABAJOS DE MANTENIMIENTO</causa>
<poblacion>NOCINA</poblacion>
<fechahora_ini>2020-07-21 07:54</fechahora_ini>
<nivel>VERDE</nivel>
<carretera>N-634</carretera>
<pk_inicial> 158.0</pk_inicial>
<pk_final> 158.2</pk_final>
<sentido>AMBOS SENTIDOS</sentido>
<hacia></hacia>
<ref_incidencia>OS007219072</ref_incidencia>
<version_incidencia>02</version_incidencia>
<x>43.3856083</x>
<y>-3.3181526</y>
<tipolocalizacion>0</tipolocalizacion>
</incidencia>",id-incidencia-1.495,incidencia,,,-33181526,-3.3181526,43.3856083,21/07/2020 13:03:27
